4.115370,2.840204,4.999558,2.840310,-4.115385,0.000038,0.881586,0.234603,-0.060362,-0.405589,0.092022,-0.462013,-0.107787,10.835545,0.074095,-0.465370,-0.112127
4.252183,2.630970,4.999560,2.631093,-4.252193,0.000045,0.879219,0.231883,-0.070771,-0.410577,0.074076,-0.464942,-0.112117,10.835508,0.056116,-0.467586,-0.116440
4.378369,2.415161,4.999562,2.415295,-4.378372,0.000050,0.876779,0.228715,-0.081016,-0.415646,0.056114,-0.467164,-0.116430,10.835448,0.038151,-0.469104,-0.120736
4.493612,2.193316,4.999565,2.193455,-4.493607,0.000055,0.874265,0.225109,-0.091080,-0.420796,0.038166,-0.468689,-0.120726,10.835365,0.020227,-0.469937,-0.125015
4.597623,1.965988,4.999567,1.966128,-4.597611,0.000058,0.871675,0.221075,-0.100943,-0.426025,0.020259,-0.469529,-0.125005,10.835259,0.002374,-0.470098,-0.129278
4.690143,1.733746,4.999570,1.733883,-4.690124,0.000061,0.869008,0.216624,-0.110588,-0.431331,0.002422,-0.469698,-0.129268,10.835130,-0.015383,-0.469599,-0.133525
4.770939,1.497171,4.999573,1.497300,-4.770915,0.000062,0.866263,0.211769,-0.119999,-0.436715,-0.015319,-0.469207,-0.133515,10.834981,-0.033017,-0.468456,-0.137756
4.839811,1.256853,4.999577,1.256973,-4.839783,0.000062,0.863439,0.206520,-0.129158,-0.442174,-0.032937,-0.468072,-0.137746,10.834811,-0.050502,-0.466680,-0.141971
4.896584,1.013394,4.999580,1.013503,-4.896554,0.000061,0.860535,0.200892,-0.138051,-0.447708,-0.050407,-0.466305,-0.141962,10.834623,-0.067814,-0.464288,-0.146171
4.941119,0.767402,4.999583,0.767498,-4.941088,0.000060,0.857549,0.194897,-0.146663,-0.453314,-0.067705,-0.463921,-0.146162,10.834417,-0.084931,-0.461292,-0.150356
4.973302,0.519491,4.999586,0.519574,-4.973273,0.000058,0.854479,0.188550,-0.154980,-0.458992,-0.084808,-0.460934,-0.150347,10.834196,-0.101829,-0.457708,-0.154526
4.993054,0.270282,4.999588,0.270353,-4.993029,0.000056,0.851325,0.181865,-0.162988,-0.464740,-0.101693,-0.457358,-0.154517,10.833962,-0.118488,-0.453550,-0.158682
5.000326,0.020396,4.999591,0.020456,-5.000305,0.000055,0.848086,0.174858,-0.170676,-0.470556,-0.118341,-0.453210,-0.158673,10.833715,-0.134890,-0.448834,-0.162824
4.995099,-0.229540,4.999594,-0.229491,-4.995083,0.000053,0.844759,0.167543,-0.178031,-0.476440,-0.134731,-0.448502,-0.162815,10.833459,-0.151015,-0.443574,-0.166951
4.977387,-0.478904,4.999597,-0.478863,-4.977376,0.000053,0.841343,0.159937,-0.185043,-0.482389,-0.150846,-0.443252,-0.166943,10.833195,-0.166848,-0.437787,-0.171065
4.947233,-0.727070,4.999599,-0.727037,-4.947228,0.000053,0.837837,0.152056,-0.191701,-0.488402,-0.166669,-0.437475,-0.171056,10.832925,-0.182372,-0.431489,-0.175165
4.904713,-0.973420,4.999602,-0.973392,-4.904714,0.000053,0.834239,0.143917,-0.197996,-0.494478,-0.182184,-0.431186,-0.175157,10.832650,-0.197573,-0.424695,-0.179251
4.849934,-1.217338,4.999605,-1.217313,-4.849941,0.000054,0.830548,0.135535,-0.203920,-0.500614,-0.197377,-0.424402,-0.179243,10.832374,-0.212438,-0.417423,-0.183324
4.783033,-1.458212,4.999607,-1.458190,-4.783044,0.000055,0.826762,0.126930,-0.209463,-0.506810,-0.212233,-0.417140,-0.183315,10.832097,-0.226954,-0.409690,-0.187382
4.704176,-1.695443,4.999610,-1.695421,-4.704191,0.000056,0.822880,0.118117,-0.214620,-0.513062,-0.226742,-0.409418,-0.187374,10.831820,-0.241109,-0.401514,-0.191427
4.613561,-1.928435,4.999613,-1.928414,-4.613580,0.000057,0.818901,0.109114,-0.219383,-0.519370,-0.240890,-0.401252,-0.191419,10.831546,-0.254893,-0.392911,-0.195458
4.511415,-2.156608,4.999616,-2.156586,-4.511436,0.000059,0.814822,0.099939,-0.223748,-0.525731,-0.254668,-0.392660,-0.195450,10.831276,-0.268295,-0.383901,-0.199474
4.397993,-2.379391,4.999619,-2.379368,-4.398014,0.000060,0.810642,0.090609,-0.227708,-0.532143,-0.268064,-0.383661,-0.199466,10.831010,-0.281307,-0.374501,-0.203476
4.273577,-2.596226,4.999622,-2.596202,-4.273600,0.000061,0.806360,0.081142,-0.231261,-0.538605,-0.281071,-0.374272,-0.203467,10.830750,-0.293920,-0.364730,-0.207463
4.138480,-2.806573,4.999625,-2.806547,-4.138503,0.000062,0.801975,0.071556,-0.234402,-0.545114,-0.293679,-0.364512,-0.207454,10.830497,-0.306126,-0.354606,-0.211434
3.993040,-3.009904,4.999628,-3.009878,-3.993061,0.000062,0.797484,0.061868,-0.237130,-0.551669,-0.305881,-0.354398,-0.211425,10.830251,-0.317919,-0.344147,-0.215390
3.837618,-3.205713,4.999631,-3.205685,-3.837638,0.000063,0.792887,0.052095,-0.239442,-0.558267,-0.317669,-0.343951,-0.215380,10.830015,-0.329291,-0.333372,-0.219329
3.672605,-3.393508,4.999634,-3.393481,-3.672623,0.000062,0.788181,0.042257,-0.241337,-0.564906,-0.329037,-0.333187,-0.219320,10.829787,-0.340237,-0.322300,-0.223253
3.498411,-3.572822,4.999637,-3.572794,-3.498428,0.000062,0.783366,0.032369,-0.242815,-0.571584,-0.339980,-0.322125,-0.223243,10.829570,-0.350751,-0.310947,-0.227159
3.315474,-3.743205,4.999640,-3.743178,-3.315489,0.000061,0.778440,0.022450,-0.243877,-0.578299,-0.350492,-0.310783,-0.227149,10.829364,-0.360830,-0.299332,-0.231048
3.124250,-3.904233,4.999643,-3.904207,-3.124263,0.000060,0.773401,0.012516,-0.244523,-0.585047,-0.360568,-0.299179,-0.231038,10.829168,-0.370470,-0.287472,-0.234920
2.925216,-4.055501,4.999646,-4.055477,-2.925228,0.000059,0.768249,0.002585,-0.244755,-0.591828,-0.370205,-0.287330,-0.234909,10.828985,-0.379666,-0.275386,-0.238773
2.718871,-4.196634,4.999649,-4.196610,-2.718882,0.000058,0.762981,-0.007327,-0.244575,-0.598638,-0.379400,-0.275254,-0.238763,10.828814,-0.388417,-0.263089,-0.242609
2.505730,-4.327276,4.999652,-4.327255,-2.505740,0.000057,0.757597,-0.017203,-0.243988,-0.605474,-0.388150,-0.262967,-0.242598,10.828656,-0.396721,-0.250599,-0.246426
2.286326,-4.447103,4.999655,-4.447084,-2.286335,0.000056,0.752094,-0.027026,-0.242996,-0.612335,-0.396452,-0.250487,-0.246415,10.828511,-0.404576,-0.237933,-0.250224
2.061207,-4.555815,4.999658,-4.555797,-2.061216,0.000055,0.746473,-0.036781,-0.241604,-0.619218,-0.404307,-0.237830,-0.250213,10.828379,-0.411982,-0.225105,-0.254003
1.830936,-4.653139,4.999661,-4.653124,-1.830945,0.000054,0.740731,-0.046452,-0.239816,-0.626120,-0.411713,-0.225013,-0.253991,10.828262,-0.418939,-0.212133,-0.257762
1.596088,-4.738833,4.999663,-4.738820,-1.596098,0.000054,0.734867,-0.056024,-0.237640,-0.633038,-0.418670,-0.212050,-0.257750,10.828158,-0.425447,-0.199033,-0.261502
1.357251,-4.812682,4.999666,-4.812671,-1.357261,0.000053,0.728879,-0.065480,-0.235080,-0.639971,-0.425179,-0.198959,-0.261490,10.828068,-0.431508,-0.185818,-0.265221
1.115022,-4.874502,4.999669,-4.874493,-1.115032,0.000052,0.722768,-0.074807,-0.232144,-0.646914,-0.431240,-0.185754,-0.265209,10.827993,-0.437123,-0.172505,-0.268920
0.870005,-4.924139,4.999671,-4.924131,-0.870016,0.000052,0.716532,-0.083990,-0.228839,-0.653865,-0.436856,-0.172450,-0.268908,10.827931,-0.442294,-0.159109,-0.272599
0.622814,-4.961468,4.999674,-4.961461,-0.622826,0.000051,0.710169,-0.093015,-0.225172,-0.660821,-0.442028,-0.159062,-0.272586,10.827884,-0.447023,-0.145643,-0.276256
0.374066,-4.986396,4.999676,-4.986390,-0.374078,0.000051,0.703678,-0.101868,-0.221152,-0.667780,-0.446759,-0.145605,-0.276243,10.827851,-0.451315,-0.132122,-0.279892
0.124382,-4.998860,4.999679,-4.998856,-0.124396,0.000050,0.697059,-0.110537,-0.216788,-0.674738,-0.451053,-0.132092,-0.279879,10.827832,-0.455172,-0.118559,-0.283506
-0.125612,-4.998830,4.999681,-4.998827,0.125597,0.000050,0.690311,-0.119008,-0.212088,-0.681693,-0.454912,-0.118538,-0.283493,10.827827,-0.458598,-0.104969,-0.287099
-0.375292,-4.986305,4.999684,-4.986303,0.375277,0.000050,0.683432,-0.127269,-0.207064,-0.688641,-0.458341,-0.104956,-0.287086,10.827835,-0.461598,-0.091365,-0.290669
-0.624034,-4.961318,4.999686,-4.961317,0.624019,0.000049,0.676422,-0.135308,-0.201723,-0.695579,-0.461343,-0.091359,-0.290656,10.827857,-0.464176,-0.077759,-0.294217
-0.871217,-4.923930,4.999689,-4.923929,0.871201,0.000049,0.669280,-0.143114,-0.196078,-0.702505,-0.463924,-0.077761,-0.294204,10.827892,-0.466337,-0.064163,-0.297743
-1.116222,-4.874234,4.999691,-4.874234,1.116205,0.000048,0.662006,-0.150676,-0.190139,-0.709415,-0.466089,-0.064173,-0.297729,10.827939,-0.468087,-0.050592,-0.301246
-1.358437,-4.812356,4.999694,-4.812357,1.358420,0.000047,0.654598,-0.157984,-0.183916,-0.716307,-0.467842,-0.050608,-0.301232,10.827998,-0.469431,-0.037055,-0.304726
-1.597257,-4.738449,4.999696,-4.738451,1.597240,0.000047,0.647056,-0.165028,-0.177422,-0.723176,-0.469189,-0.037078,-0.304712,10.828070,-0.470374,-0.023564,-0.308182
-1.832085,-4.652698,4.999698,-4.652701,1.832068,0.000046,0.639379,-0.171799,-0.170669,-0.730020,-0.470136,-0.023595,-0.308168,10.828152,-0.470923,-0.010132,-0.311616
-2.062333,-4.555318,4.999701,-4.555322,2.062316,0.000046,0.631567,-0.178287,-0.163667,-0.736836,-0.470689,-0.010169,-0.311602,10.828246,-0.471085,0.003233,-0.315026
-2.287427,-4.446552,4.999703,-4.446558,2.287410,0.000045,0.623620,-0.184484,-0.156430,-0.743620,-0.470854,0.003189,-0.315012,10.828351,-0.470864,0.016518,-0.318413
-2.506804,-4.326672,4.999705,-4.326679,2.506787,0.000044,0.615536,-0.190384,-0.148971,-0.750370,-0.470637,0.016469,-0.318399,10.828465,-0.470269,0.029715,-0.321776
-2.719915,-4.195978,4.999707,-4.195986,2.719898,0.000044,0.607317,-0.195977,-0.141301,-0.757081,-0.470046,0.029659,-0.321762,10.828589,-0.469307,0.042813,-0.325116
